external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
187214,Carlos Vicente,Carlos Vicente Robles,Spain,Birmingham,,
614716,Charles Price,Charles Price,,Tamworth,,
593011,Conor Haughey,Conor Haughey,,Fleetwood Town,,
126789,D. Ajiboye,David Ibukun Ajiboye,England,Carlisle,,
1186,D. Akintola,Babajide David Akintola,Nigeria,Hull City,,
303460,D. Ballard,Dominic Ballard,England,Leyton Orient,,
18606,D. Bernard,Dominic Archie Bernard,Republic of Ireland,Weston-super-Mare,,
127409,D. Carson,David Carson,England,South Shields,,
156817,D. Creaney,Daniel James Creaney,England,Tamworth,,
293314,D. De Silva,Dillon Senan De Silva,Sri Lanka,Tamworth,,
201709,D. Dike,Daryl Enyinnaya Dike,USA,West Brom,,
231068,D. Dodds,Daniel Dodds,England,South Shields,,
114844,D. Ferguson,David Lee Ferguson,England,Gateshead,,
19577,D. Furlong,Darnell Anthony Furlong,England,Ipswich,,
459175,D. Gonzalez-Birchall,Dani Gonzalez-Birchall,England,Swindon Town,,
282124,D. Gyabi,Darko Boateng Gyabi,England,Hull City,,
18068,D. Happe,Daniel Keith Happe,England,Leyton Orient,,
545974,D. Iddrisa,D. Iddrisa,,West Brom,,
18955,D. Ings,Daniel William John Ings,England,Sheffield Utd,,
119957,D. Longe-King,David Enitan Damilola Longe-King,England,Chelmsford City,,
199852,D. Martin,Daniel John Martin,England,Weston-super-Mare,,
19108,D. McGoldrick,David James McGoldrick,Republic of Ireland,Barnsley,,
19641,D. McNamara,Danny John McNamara,Republic of Ireland,Millwall,,
155212,D. Morse,Dillon Morse,England,South Shields,,
626591,D. Moses,D. Moses,,Sheffield Wednesday,,
17647,D. Newton,Daniel James Newton,England,Brackley Town,,
430352,D. Ogbonna,David Ogbonna,England,Sutton Utd,,
411808,D. Richards,Dujuan Odile Richards,Jamaica,Leicester,,
315769,D. Robinson,Darren Robert Russell Robinson,Northern Ireland,Doncaster,,
278113,D. Robson,David Leslie Robson,Wales,Gainsborough Trinity,,
482048,D. Singh-Hurditt,Damerai Singh-Hurditt,England,Milton Keynes Dons,,
17410,D. Telford,Dominic David Telford,England,Gateshead,,
283222,D. Waldron,Danny Waldron,England,Brackley Town,,
18146,D. Ward,Daniel Ward,Wales,Wrexham,,
167147,D. Ward,Daniel John Ward,England,South Shields,,
167396,D. Williams,Dylan Williams,England,Maldon & Tiptree,,
154807,Daniel Chesters,Daniel Chesters,England,Salford City,,
126530,Daniel Peretz,Daniel Peretz,Israel,Southampton,,
356382,David Aziaya,David Aziaya,England,Sutton Utd,,
304288,Declan Frith,Declan Frith,England,Peterborough,,
297635,Devan Austin Tanton Pedraza,Devan Austin Tanton Pedraza,Colombia,Chesterfield,,
283265,E. Baggott,Elkan William Tio Baggott,Indonesia,Ipswich,,
632812,E. Boateng,E. Boateng,,Milton Keynes Dons,,
18535,E. Bonds,Elliott Michael Bonds,Guyana,Fleetwood Town,,
153422,E. Brierley,Ethan Craig Brierley,England,Exeter City,,
201052,E. Jones,Ethan Jones,England,Eastleigh,,
18517,E. Justham,Elliot Justham,England,Maldon & Tiptree,,
53314,E. Lewis,Emlyn Jones Lewis,Wales,Weston-super-Mare,,
18404,E. Mason-Clark,Ephron Jardell Mason-Clark,England,Coventry,,
346986,E. Pruti,Edon Pruti,Bosnia and Herzegovina,Sutton Utd,,
138901,E. Thorpe,Elliot Morgan Thorpe,Wales,Braintree,,
280672,E. Turns,Edward James Turns,Wales,Exeter City,,
200234,E. Weir,Evan Weir,Republic of Ireland,Walsall,,
350693,Eduino Vaz,Eduino Vaz,Guinea-Bissau,Sutton Utd,,
20181,Érico Sousa,Érico Henrique Esteves de Sousa,Portugal,Boreham Wood,,
284307,Ethan Ennis,Ethan Ennis,England,Fleetwood Town,,
231039,F. Azaz,Finn Isaac Azaz,Republic of Ireland,Southampton,,
1648,F. Borini,Fabio Borini,Italy,Salford City,,
553701,F. Geragusian,F. Geragusian,,Sunderland,,
82611,F. Horsfall,Fraser Matthew Horsfall,England,Blackpool,,
