external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
441512,Jonatás Noro,Jónatas Xavier Zamith Oliveira Noro,Portugal,SC Braga,,
388871,José María Andrés Baixauli,José María Andrés Baixauli,Spain,VfB Stuttgart,,
134,Juan Miranda,Juan Miranda González,Spain,Bologna,,
278547,Júlio Romão,Júlio Rodrigues Romão,Brazil,Ferencvarosi TC,,
585845,Julius Emefile,Julius Emefile,,FC Midtjylland,,
15810,Júnior Brumado,José Francisco dos Santos Júnior,Brazil,FC Midtjylland,,
1564,Junior Firpo,Héctor Junior Firpo Adames,Spain,Real Betis,,
504024,Justin Eversen,Justin Eversen,Netherlands,Utrecht,,
334369,Justin Thomas Hanks,Justin Thomas Hanks,England,Nottingham Forest,,
311785,K. Andrade,Kervin Mario Andrade Navarro,Venezuela,Maccabi Tel Aviv,,
40296,K. Angielski,Karol Jerzy Angielski,Poland,AEK Larnaca,,
161956,K. Belić,Kristijan Belić,Serbia,Maccabi Tel Aviv,,
405237,K. Boudache,Kaïl Boudache,France,Nice,,
30571,K. Despodov,Kiril Vasilev Despodov,Bulgaria,PAOK,,
48610,K. Duah,Kwadwo Antwi Duah,Switzerland,Ludogorets,,
28646,K. Finnsson,Kolbeinn Birgir Finnsson,Iceland,Utrecht,,
299817,K. Gadellaa,Kevin Gadellaa,Netherlands,Utrecht,,
36896,K. Goudmijn,Kenzo Goudmijn,Netherlands,GO Ahead Eagles,,
2778,K. Ịheanachọ,Kelechi Promise Ịheanachọ,Nigeria,Celtic,,
89768,K. Ingason,Kristall Máni Ingason,Iceland,Brann,,
404891,K. Karetsas,Konstantinos Karetsas,Belgium,Genk,,
331865,K. Konaté,Karim Konaté,Côte d'Ivoire,Red Bull Salzburg,,
342442,K. Lisztes,Krisztián Lisztes,Hungary,Ferencvarosi TC,,
946,K. Mbabu,Melingo Kevin Mbabu,Switzerland,FC Midtjylland,,
519664,K. Merah,Khalis Merah,France,Lyon,,
14455,K. Muhar,Karlo Muhar,Croatia,CFR 1907 Cluj,,
8573,K. Nkuba,Ken Nkuba Tshiend,Belgium,Genk,,
574674,K. Steinmann,K. Steinmann,,SC Freiburg,,
1316,K. Théophile-Catherine,Kévin Théophile-Catherine,France,Dinamo Zagreb,,
573613,K. Thermoncy,K. Thermoncy,,BSC Young Boys,,
26862,K. Thymianis,Konstantinos Thymianis,Greece,PAOK,,
1600,K. Tsimikas,Konstantinos Tsimikas,Greece,AS Roma,,
1998,K. Yılmaz,Kartal Kayra Yılmaz,Türkiye,Beşiktaş,,
312260,K. Young,Kadan Young,England,Aston Villa,,
625426,Kamil Efe Üregen,Kamil Uregen,Turkey,Fenerbahçe,,
357238,Keehan Willows,Keehan Willows,England,Nottingham Forest,,
637591,Kéfren Ali,Kéfren Ali,,Nice,,
188319,Kevin Carlos,Kevin Carlos Omoruyi Benjamin,Spain,Nice,,
180731,L. Assignon,Lorenz Assignon,France,VfB Stuttgart,,
401333,L. Baret,Lilian Baret,France,Lille,,
941,L. Benito,Loris Benito Souto,Switzerland,BSC Young Boys,,
441229,L. Dalipi,Lutfi Dalipi,Portugal,BSC Young Boys,,
246,L. de Jong,Luuk de Jong,Netherlands,FC Porto,,
392671,L. Diarra,Lassine Diarra,Mali,Lyon,,
44814,L. Ferguson,Lewis Ferguson,Scotland,Bologna,,
179843,L. Gourna-Douath,Lucas Gourna-Douath,France,Red Bull Salzburg,,
26255,L. Höler,Lucas Höler,Germany,SC Freiburg,,
269349,L. Horníček,Lukáš Horníček,Czechia,SC Braga,,
14394,L. Ivanušec,Luka Ivanušec,Croatia,PAOK,,
454294,L. Jakirović,Leon Jakirović,Croatia,Dinamo Zagreb,,
349344,L. Jaquez,Luca Antony Jaquez,Switzerland,VfB Stuttgart,,
398194,L. JovanoviÄ,Lazar Jovanović,Serbia,VfB Stuttgart,,
437692,L. Kiaba Mounganga,Lucca Brughmans,Belgium,Genk,,
26239,L. Kübler,Lukas Kübler,Germany,SC Freiburg,,
782,L. Pellegrini,Lorenzo Pellegrini,Italy,AS Roma,,
535099,L. Penna,L. Penna,,VfB Stuttgart,,
25311,L. Plogmann,Luca Bastian Plogmann,Germany,GO Ahead Eagles,,
55949,Ľ. Šatka,Ľubomír Šatka,Slovakia,Samsunspor,,
2998,Ł. Skorupski,Łukasz Skorupski,Poland,Bologna,,
562806,L. Stewart,L. Stewart,,Rangers,,
308814,L. Stojković,Luka Stojković,Croatia,Dinamo Zagreb,,
28806,L. Tómasson,Logi Tómasson,Iceland,Samsunspor,,
496698,L. Zarić,Luka Zarić,Serbia,FK Crvena Zvezda,,
30948,L. Zima,Lukáš Zima,Czechia,FCSB,,
237218,Lee Han-Beom,Han-Beom Lee,Korea Republic,FC Midtjylland,,
142484,Leonardo Lelo,Leonardo Filipe da Cruz Lelo,Portugal,SC Braga,,
635854,Lotem Asres,Lotem Asres,,Maccabi Tel Aviv,,
616154,Luca Lai,Luca Lai,,Bologna,,
461977,Luca Weinhandl,Luca Weinhandl,Austria,Sturm Graz,,
628439,Luisinho,Luisinho,,SC Braga,,
108017,M. Abu Fani,Mohamed Abu Fani,Israel,Ferencvarosi TC,,
296333,M. Bakrar,Mounsef Bakrar,Algeria,Dinamo Zagreb,,
267728,M. Balikwisha,Michel-Ange Balikwisha,Belgium,Celtic,,
19345,M. Bech,Mads Bech Sørensen,Denmark,FC Midtjylland,,
374500,M. Berger,Mannou Berger,Netherlands,Feyenoord,,
629379,M. Brignone,M. Brignone,,Nice,,
318416,M. Broholm,Marius Sivertsen Broholm,Norway,Lille,,
37247,M. Brouwer,Michael Brouwer,Netherlands,Utrecht,,
1604,M. Camara,Mohamed Mady Camara,Guinea,PAOK,,
942,M. Camara,Mohamed Ali Camara,Guinea,Maccabi Tel Aviv,,
478610,M. Catovic,Mirza Catovic,Serbia,VfB Stuttgart,,
274312,M. Cho,Mohamed-Ali Cho,France,Nice,,
437767,M. Costarelli,Morgan Costarelli,France,Lille,,
438692,M. de Carvalho,Mathys de Carvalho Soares,France,Lyon,,
37451,M. Deijl,Mats Deijl,Netherlands,GO Ahead Eagles,,
161898,M. Didden,Matisse Didden,Belgium,Utrecht,,
380434,M. Dorgeles,Maho Yepie Dorgeles Guy-Mario Bocha,Côte d'Ivoire,SC Braga,,
21067,M. Edjouma,Malcom Sylas Edjouma Laouari,France,FCSB,,
37735,M. Eerdhuijzen,Mike Eerdhuijzen,Netherlands,Utrecht,,
2917,M. Eggestein,Maximilian Eggestein,Germany,SC Freiburg,,
408675,M. Eppink,Mees Eppink,Netherlands,Utrecht,,
30827,M. Erlić,Martin Erlić,Croatia,FC Midtjylland,,
340077,M. Fernandez-Pardo,Matias Fernandez-Pardo,Belgium,Lille,,
361348,M. Fofana,Malick Martin Fofana,Belgium,Lyon,,
2915,M. Ginter,Matthias Lukas Ginter,Germany,SC Freiburg,,
490745,M. Goffi,Maxima Adeagan Goffi,France,Lille,,
76109,M. Gómez,Mariano Gómez,Argentina,Ferencvarosi TC,,
1454,M. Guendouzi,Mattéo Elias Kenzo Guendouzi Olié,France,Fenerbahçe,,
49837,M. Günok,Fehmi Mert Günok,Türkiye,Beşiktaş,,
414188,M. Jeng,Malcolm John Matarr Jeng,Sweden,Feyenoord,,
364809,M. Jonathans,Miliano Jonathans,Netherlands,Utrecht,,
24832,M. Kamara,Mohammed Kesselly Kamara,Liberia,CFR 1907 Cluj,,
123468,M. Keller,Marvin Keller,Switzerland,BSC Young Boys,,
22147,M. Koné,Kouadio Emmanuel Koné,France,AS Roma,,
265491,M. Lisica,Mateo Lisica,Croatia,Dinamo Zagreb,,
322179,M. Lixandru,Mihai Daniel Lixandru,Romania,FCSB,,
407017,M. Lumpungu,Moïse Bombito Lumpungu,Canada,Nice,,
25306,M. Malone,Maurice Maximilian Malone,Germany,Sturm Graz,,
36865,M. Meulensteen,Melle Meulensteen,Netherlands,GO Ahead Eagles,,
25342,M. Mittelstädt,Maximilian Mittelstädt,Germany,VfB Stuttgart,,
394,M. Mouandilmadji,Marius Mouandilmadji,Chad,Samsunspor,,
25916,M. Niakhaté,Moussa Niakhaté,Senegal,Lyon,,
339960,M. Özbaskıcı,Muhammet Ali Özbaskıcı,Türkiye,Samsunspor,,
1217,M. Ozdoev,Magomed Ozdoev,Russia,PAOK,,
371029,M. Pålsson,Malte Vilhelm Frejd Pålsson,Sweden,Malmo FF,,
154742,M. Pantović,Miloš Pantović,Serbia,Panathinaikos,,
446089,M. Pessina,Massimo Pessina,Italy,Bologna,,
24,M. Philipp,Maximilian Marcus Philipp,Germany,SC Freiburg,,
585850,M. Pimpong,M. Pimpong,,FC Midtjylland,,
45006,M. Popescu,Mihai Cristian Popescu,Romania,FCSB,,
25324,M. Rashica,Milot Rashica,Kosovo,Beşiktaş,,
21584,M. Ristić,Mihailo Ristić,Serbia,Celta Vigo,,
30996,M. Rohdén,Marcus Christer Rohdén,Sweden,AEK Larnaca,,
202919,M. Rosenfelder,Maximilian Rosenfelder,Germany,SC Freiburg,,
1160,M. Saracchi,Marcelo Josemir Saracchi Pintos,Uruguay,Celtic,,
195512,M. Satriano,Martín Adrián Satriano Costa,Uruguay,Lyon,,
377009,M. Smets,Matte Smets,Belgium,Genk,,
362568,M. Smit,Milan Smit,Netherlands,GO Ahead Eagles,,
349420,M. Soldo,Marko Soldo,Croatia,Dinamo Zagreb,,
323936,M. Soulé,Matías Soulé Malvano,Argentina,AS Roma,,
78086,M. Stefanov,Metodiy Ivanov Stefanov,Bulgaria,Ludogorets,,
162762,M. Suray,Mathis Suray,Belgium,GO Ahead Eagles,,
556,M. Svilar,Mile Svilar,Serbia,AS Roma,,
19807,M. Thiam,Mamadou Khady Thiam,Senegal,FCSB,,
401862,M. Toma,Mihai Vlăduț Toma,Romania,FCSB,,
374525,M. Ugboh,Mark Nnamdi Ugboh,Nigeria,FC Midtjylland,,
15894,M. Uhre,Mikael Brandhof Uhre,Denmark,FC Midtjylland,,
288319,M. Valinčić,Moris Valinčić,Croatia,Dinamo Zagreb,,
19322,M. van der Hoorn,Mike Adrianus Wilhelmus van der Hoorn,Netherlands,Utrecht,,
211,M. Vecino,Matías Vecino Falero,Uruguay,Celta Vigo,,
287564,M. Vitík,Martin Vitík,Czechia,Bologna,,
381810,M. Yeo,Moussa Kounfolo Yeo,Mali,Red Bull Salzburg,,
444562,M. Youssouf,Mousslim Youssouf,France,Nice,,
1369,M. Zajc,Miha Zajc,Slovenia,Dinamo Zagreb,,
412891,M. ZebiÄ,Marko Zebić,Croatia,Dinamo Zagreb,,
295540,M. Živković,Moreno Živković,Croatia,Dinamo Zagreb,,
182638,Manu Fernández,Manuel Fernández Arroyo,Spain,Celta Vigo,,
456619,Manu González,Manuel González Pallarés,Spain,Real Betis,,
1561,Marc Bartra,Marc Bartra Aregall,Spain,Real Betis,,
47341,Marc Roca,Marc Roca Junqué,Spain,Real Betis,,
182730,Marc Vidal,Marc Vicente Vidal Girona,Spain,Celta Vigo,,
2278,Marcos Alonso,Marcos Alonso Mendoza,Spain,Celta Vigo,,
531370,Marius,Marius Marius,Chad,Samsunspor,,
336596,Martim Fernandes,Martim Moreira Moutinho Fernandes,Portugal,FC Porto,,
406399,Matheus Machado,Matheus Machado Ferreira,Brazil,Ludogorets,,
616142,Matteo Franceschelli,Matteo Franceschelli,,Bologna,,
472080,Mattia Della Rocca,Mattia Della Rocca,Italy,AS Roma,,
635856,Matys Youst,Matys Youst,,Nice,,
420353,Maximilian Tobias Herwerth,Maximilian Tobias Herwerth,Germany,VfB Stuttgart,,
192434,Miguel Rodríguez,Miguel Rodríguez Vidal,Spain,Utrecht,,
333502,Miguel Román,Miguel Román González,Spain,Celta Vigo,,
435061,Mikel Johan Gogorza Krüger-Johnsen,Mikel Johan Gogorza Krüger-Johnsen,Denmark,FC Midtjylland,,
104795,Mujaid Sadick,Mujaid Sadick Aliu,Spain,Genk,,
178768,N. Atubolu,Noah Atubolu,Germany,SC Freiburg,,
371920,N. Ben Harush,Noam Ben Harush Shani,Israel,Maccabi Tel Aviv,,
409,N. Bentaleb,Nabil Bentaleb,Algeria,Lille,,
474826,N. Boakye,Nana Kwame Boakye,Ghana,Brann,,
30438,N. Cambiaghi,Nicolò Cambiaghi,Italy,Bologna,,
31099,N. Casale,Nicolò Casale,Italy,Bologna,,
300885,N. Deossa,Nelson Alexander Deossa Suárez,Colombia,Real Betis,,
430816,N. Edjouma,Noah Edjouma,France,Lille,,
277003,N. El Aynaoui,Neil El Aynaoui,Morocco,AS Roma,,
263476,N. Galešić,Niko Galešić,Croatia,Dinamo Zagreb,,
169498,N. Geyrhofer,Niklas Geyrhofer,Austria,Sturm Graz,,
26250,N. Höfler,Nicolas Höfler,Germany,SC Freiburg,,
310076,N. Jensen Wassberg,Niklas Jensen Wassberg,Norway,Brann,,
2290,N. Kanté,N'Golo Kanté,France,Fenerbahçe,,
419622,N. Mikic,Noa Mikić,Croatia,Dinamo Zagreb,,
1322,N. Moro,Nikola Moro,Croatia,Bologna,,
375598,N. Mukau,Ngal'ayel Mukau,Belgium,Lille,,
361352,N. Nartey,Noah Teye Nartey,Denmark,Lyon,,
24806,N. Nartey,Nikolas Terkelsen Nartey,Denmark,VfB Stuttgart,,
312964,N. Ngoy,Nathan Ngoy,Belgium,Lille,,
356888,N. Pisilli,Niccolò Pisilli,Italy,AS Roma,,
287790,N. Sattlberger,Nikolas Sattlberger,Austria,Genk,,
398206,N. Simić,Nikola Simić,Serbia,FK Partizan,,
529,N. Tagliafico,Nicolás Alejandro Tagliafico,Argentina,Lyon,,
1997,N. Uysal,Necip Uysal,Türkiye,Beşiktaş,,
352225,N. Verdoni,Nando Verdoni,Netherlands,GO Ahead Eagles,,
47814,N. Vesterlund,Niklas Brøndsted Vesterlund Nielsen,Denmark,Utrecht,,
232,N. Viergever,Nick Viergever,Netherlands,Utrecht,,
128461,N. Zortea,Nadir Zortea,Italy,Bologna,,
195100,Natan,Natan Bernardo de Souza,Brazil,Real Betis,,
637592,Nektarios Kaloskamis,Nektarios Kaloskamis,,Panathinaikos,,
380647,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,Belgium,Genk,,
441522,Nuno Matos,Nuno Miguel Ferreira Matos,France,SC Braga,,
511370,O. Boakye,Ofosu Boakye,Netherlands,GO Ahead Eagles,,
126969,O. Davida,Osher Davida,Israel,Maccabi Tel Aviv,,
404026,O. Diao,Ousmane Diao,Senegal,FC Midtjylland,,
2295,O. Giroud,Olivier Jonathan Giroud,France,Lille,,
50217,O. Kocuk,Okan Kocuk,Türkiye,Samsunspor,,
394682,O. Lukic,Oliver Lukic,Austria,Red Bull Salzburg,,
496993,O. Mambwa,O. Mambwa,,BSC Young Boys,,
24882,O. Mangala,Orel Johnson Mangala,Belgium,Lyon,,
360150,O. Melika,Ofek Melika Aharon,Israel,Maccabi Tel Aviv,,
1130,O. Ntcham,Jules Olivier Ntcham,Cameroon,Samsunspor,,
48057,O. Pettersson,Oscar Hans Pettersson,Sweden,GO Ahead Eagles,,
99576,O. Sahraoui,Osame Sahraoui,Norway,Lille,,
216756,O. Sivertsen,Oskar Siira Sivertsen,Norway,GO Ahead Eagles,,
271915,Octavian Popescu,Octavian George Popescu,Romania,FCSB,,
34710,Oh Hyeon-Gyu,Hyeon-Gyu Oh,Korea Republic,Genk,,
338947,Olof Matteo Perez Vinlöf,Olof Matteo Perez Vinlöf,Sweden,Dinamo Zagreb,,
162712,Óscar Mingueza,Óscar Mingueza García,Spain,Celta Vigo,,
311432,P. Bravo,Pedro Antonio Bravo Landazuri,Colombia,FC Midtjylland,,
875,P. Dybala,Paulo Exequiel Dybala,Argentina,AS Roma,,
30418,P. Gollini,Pierluigi Gollini,Italy,AS Roma,,
583902,P. Horvat,P. Horvat,,Dinamo Zagreb,,
807,P. Hrošovský,Patrik Hrošovský,Slovakia,Genk; Plzen,,
26240,P. Lienhart,Philipp Lienhart,Austria,SC Freiburg,,
163022,P. Osterhage,Patrick Osterhage,Germany,SC Freiburg,,
178769,P. Treu,Philipp Treu,Germany,SC Freiburg,,
329207,P. Yaldır,Polat Yaldır,Türkiye,Samsunspor,,
320517,Pablo Durán,Pablo Durán Fernández,Spain,Celta Vigo,,
1697,Pablo Fornals,Pablo Fornals Malla,Spain,Real Betis,,
443163,Pablo García,Pablo García Fernández,Spain,Real Betis,,
1557,Pau López,Pau López Sabata,Spain,Real Betis,,
263530,Pau Victor,Pau Victor Delgado,Spain,SC Braga,,
10016,Paulinho,Paulo Victor da Silva,Brazil,FC Midtjylland,,
47383,Paulo Oliveira,Paulo André Rodrigues de Oliveira,Portugal,SC Braga,,
10500,Pepê Aquino,Eduardo Gabriel Aquino Cossa,Brazil,FC Porto,,
635853,Petr Kubín,Petr Kubín,,Plzen,,
637593,Prince Mbatshi Mukuba,Prince Mbatshi Mukuba,,Lyon,,
384800,R. Andrews,Ryan Andrews,England,BSC Young Boys,,
9084,R. Bajić,Riad Bajić,Bosnia and Herzegovina,AEK Larnaca,,
20762,R. Descamps,Rémy Descamps,France,Lyon,,
359315,R. El Arguioui,Rafik El Arguioui,Netherlands,Utrecht,,
2807,R. Freuler,Remo Marco Freuler,Switzerland,Bologna,,
18780,R. Ghezzal,Rachid Ghezzal,Algeria,Lyon,,
135883,R. Hendriks,Ramon Hendriks,Netherlands,VfB Stuttgart,,
497617,R. Himbert,Rémi Stéphane Himbert,France,Lyon,,
193293,R. Kluivert,Ruben Kluivert,Netherlands,Lyon,,
453684,R. Magor,Roey Magor,Israel,Maccabi Tel Aviv,,
37124,R. Margaret,Richonell Margaret,Netherlands,GO Ahead Eagles,,
548691,R. Marina,R. Marina,,Real Betis,,
392412,R. Mirisola,Robin Mirisola,Belgium,Genk,,
111003,R. Mishpati,Roi Mishpati,Israel,Maccabi Tel Aviv,,
1297,R. Mudražija,Robert Mudražija,Croatia,Dinamo Zagreb,,
452427,R. Oakley,Russ Oakley,England,Aston Villa,,
30488,R. Orsolini,Riccardo Orsolini,Italy,Bologna,,
20600,R. Perraud,Romain Paul Jean-Michel Perraud,France,Lille,,
43109,R. Radunović,Risto Radunović,Montenegro,FCSB,,
20586,R. Raveloson,Rayan Ny Aina Arnaldo Raveloson,Madagascar,BSC Young Boys,,
315127,R. Revivo,Roy Revivo,Israel,Maccabi Tel Aviv,,
1631,R. Rodríguez,Ricardo Iván Rodríguez Araya,Switzerland,Real Betis,,
111016,R. Shlomo,Raz Shlomo,Israel,Maccabi Tel Aviv,,
584890,R. Tarnutzer,R. Tarnutzer,,SC Freiburg,,
263734,R. Udrea,Mihai Răzvan Udrea,Romania,FCSB,,
24873,R. van Drongelen,Rick van Drongelen,Netherlands,Samsunspor,,
378963,R. Weijenberg,Robbin Weijenberg,Netherlands,GO Ahead Eagles,,
108563,R. Zalazar,Rodrigo Zalazar Martínez,Uruguay,SC Braga,,
342304,R. Žiković,Rocco Žiković,Croatia,Red Bull Salzburg,,
513,Renato Sanches,Renato Júnior Luz Sanches,Portugal,Panathinaikos,,
412762,Rhodri Smith,Rhodri Smith,Switzerland,BSC Young Boys,,
41103,Ricardo Horta,Ricardo Jorge da Luz Horta,Portugal,SC Braga,,
404097,Rodrigo Mora,Rodrigo Mora de Carvalho,Portugal,FC Porto,,
136117,Rodrigo Riquelme,Rodrigo Riquelme Reche,Spain,Real Betis,,
420688,Rodrigo Silva,Rodrigo Osório Mordomo Silva,Portugal,SC Braga,,
628378,Ruben Salchli,Ruben Salchli,,BSC Young Boys,,
321663,Rwan Cruz,Rwan Philipe Rodrigues de Souza Cruz,Brazil,Ludogorets,,
128987,S. Abdul Samed,Salis Abdul Samed,Ghana,Nice,,
49848,S. Aydoğdu,Soner Aydoğdu,Türkiye,Samsunspor,,
311067,S. Castro,Santiago Thomas Castro,Argentina,Bologna,,
421875,S. Cherif,Sidiki Cherif,France,Fenerbahçe,,
2457,S. Córdova,Sergio Duvan Córdova Lezama,Venezuela,BSC Young Boys,,
487381,S. Diaoune,Soriba Diaoune,Guinea,Lille,,
127803,S. El Karouani,Souffian El Karouani,Morocco,Utrecht,,
791,S. El Shaarawy,Stephan Kareem El Shaarawy,Italy,AS Roma,,
133391,S. Eraković,Strahinja Eraković,Serbia,FK Crvena Zvezda,,
35570,S. Eustáquio,Stephen Antunes Eustáquio,Canada,FC Porto,,
395777,S. Farhi,Saied Abu Farchi,Israel,Maccabi Tel Aviv,,
30807,S. Fofana,Seko Mohamed Fofana,Côte d'Ivoire,FC Porto,,
62681,S. Gönül,Soner Gönül,Türkiye,Samsunspor,,
495936,S. Gudelj,Stefan Gudelj,Bosnia and Herzegovina,FK Crvena Zvezda,,
1826,S. Haller,Sébastien Romain Teddy Haller,Côte d'Ivoire,Utrecht,,
37874,S. Horemans,Siebe Horemans,Belgium,Utrecht,,
19291,S. Janko,Saidy Janko,Gambia,BSC Young Boys,,
291418,S. Jansen,Sven Jansen,Netherlands,GO Ahead Eagles,,
336567,S. Kılıçsoy,Semih Kılıçsoy,Türkiye,Beşiktaş,,
40405,S. Kulenović,Sandro Kulenović,Croatia,Dinamo Zagreb,,
954,S. Lauper,Sandro Mike Lauper,Switzerland,BSC Young Boys,,
546460,S. Lawal,S. Lawal,,Plzen,,
443670,S. McArdle,Sean McArdle,Scotland,Celtic,,
44811,S. McKenna,Scott Fraser McKenna,Scotland,Dinamo Zagreb,,
30507,S. Meïté,Soualiho Meïté,France,PAOK,,
457754,S. Merheg,Samy Jr. Merheg Enciso,Colombia,SC Braga,,
46365,S. Ngezana,Siyabonga Ngezana,South Africa,FCSB,,
20884,S. Niakaté,Sikou Niakaté,Mali,SC Braga,,
216759,S. Nilsen,Simen Vidtun Nilsen,Norway,Brann,,
442327,S. Saadia,Shalev Saadia,Israel,Maccabi Tel Aviv,,
1014,S. Sohm,Simon Solomon Junior Sohm,Switzerland,Bologna,,
292932,S. Soumah,Salifou Soumah,Guinea,Malmo FF,,
570214,S. Sunta,S. Sunta,,Dinamo Zagreb,,
42589,Ș. Târnovanu,Ștefan Târnovanu,Romania,FCSB,,
57518,S. Tounekti,Sebastian Tounekti,Tunisia,Celtic,,
624605,S. van Persie,S. van Persie,,Feyenoord,,
630699,Saad Boussadia,Saad Boussadia,,Lille,,
358628,Samu,Samuel Omorodion Aghehowa,Spain,FC Porto,,
459715,Samuel Isiguzo,Samuel Isiguzo,Scotland,Celtic,,
531323,Samy Merzouk,Samy Merzouk,,Lille,,
496703,Sandro Vidigal,Sandro Miguel Rodrigues Vidigal,Portugal,SC Braga,,
490156,Santino Andino,Santino Andino Valencia,Argentina,Panathinaikos,,
286084,Sergi Altimira,Sergi Altimira Clavell,Spain,Real Betis,,
396624,Sergi Domínguez,Sergi Domínguez Viloria,Spain,Dinamo Zagreb,,
157988,Sergio Carreira,Sergio Carreira Vilariño,Spain,Celta Vigo,,
616161,Simone Negri,Simone Negri,,Bologna,,
625429,Sotiris Terzis,Sotiris Terzis,,Panathinaikos,,
645969,Steeve Kango,Steeve Kango,,Lyon,,
274199,T. Asante,Tyrese Asante,Netherlands,Maccabi Tel Aviv,,
353482,T. Barišić,Téo Barišić,Croatia,Lyon,,
50176,T. Bingöl,Tayfur Bingöl,Türkiye,Beşiktaş,,
437783,T. Bramel,Tom Bramel,Netherlands,Brann,,
80434,T. Čvančara,Tomáš Čvančara,Czechia,Celtic,,
93016,T. Dallinga,Thijs Dallinga,Netherlands,Bologna,,
585333,T. Goncalves,T. Goncalves,,Lyon,,
39254,T. Heggem,Torbjørn Lysaker Heggem,Norway,Bologna,,
2164,T. Kędziora,Tomasz Karol Kędziora,Poland,PAOK,,
7195,T. Lawal,Tobias Okiki Lawal,Austria,Genk,,
264,T. Meunier,Thomas André A. Meunier,Belgium,Lille,,
162590,T. Morton,Tyler Scott Morton,England,Lyon,,
662,T. Ndombélé,Tanguy Ndombélé Alvaro,France,Nice,,
414544,T. Pérez,Tomás Pérez,Argentina,FC Porto,,
31273,T. Pobega,Tommaso Pobega,Italy,Bologna,,
551417,T. Sajous,T. Sajous,,Lille,,
323375,T. Spycher,Tim Spycher,Switzerland,FC Basel 1893,,
80752,T. Tessmann,Francis Tanner James Tessmann,USA,Lyon,,
491239,T. van den Elshout,Tobias van den Elshout,Netherlands,Feyenoord,,
282546,T. Zoukrou,Tanguy Xavier Banhie Zoukrou,France,BSC Young Boys,,
684,Taison,Taison Barcellos Freda,Brazil,PAOK,,
611320,Theodor Lundbergh,Theodor Lundbergh,,Malmo FF,,
597761,Theodor Lundbergh,Theodor Lundbergh,,Malmo FF,,
259,Thiago Silva,Thiago Emiliano da Silva,Brazil,FC Porto,,
452381,Thomas Hatton,Thomas Hatton,Scotland,Celtic,,
361372,Tiago Andrade,Tiago Alves Pinto Andrade,Portugal,FC Porto,,
41090,Tiago Sá,Tiago Magalhães de Sá,Portugal,SC Braga,,
379329,Tiago Santos,Tiago Carvalho Santos,Portugal,Lille,,
515007,Tiago Silva,Tiago Silva,,FC Porto,,
265363,Tiago Tomás,Tiago Barreiros de Melo Tomás,Portugal,VfB Stuttgart,,
187926,Tomás Händel,Tomás Romano Pereira Santos Händel,Portugal,FK Crvena Zvezda,,
334878,U. Raghouber,Ugo Raghouber,France,Lille,,
162218,V. Bak Jensen,Victor Bak Jensen,Denmark,FC Midtjylland,,
584,V. Barkas,Vasilis Cornelius Barkas,Greece,Utrecht,,
371909,V. Byskov,Valdemar Byskov Andreasen,Denmark,FC Midtjylland,,
315,V. Chiricheș,Vlad Iulian Chiricheș,Romania,FCSB,,
43153,V. Crețu,Valentin Iulian Crețu,Romania,FCSB,,
39194,V. Dragsnes,Vetle Winger Dragsnes,Norway,Brann,,
137837,V. Edvardsen,Victor Kaj Edvardsen,Sweden,GO Ahead Eagles,,
355004,V. Gómez,Diego Valentín Gómez,Argentina,Real Betis,,
26248,V. Grifo,Vincenzo Grifo,Italy,SC Freiburg,,
601127,V. Hidalgo,V. Hidalgo,,Malmo FF,,
364320,V. Sulzbacher,Valentin Sulzbacher,Austria,Red Bull Salzburg,,
323785,V. Taborda,Vicente Taborda,Argentina,Panathinaikos,,
631551,Vasileios Nikolakoulis,Vasileios Nikolakoulis,Greece,PAOK,,
550216,Vasilios Lavdas,Vasilios Lavdas,,Panathinaikos,,
153290,Víctor Gómez,Víctor Gómez Perea,Spain,SC Braga,,
388872,Victor Mow Froholdt,Victor Mow Froholdt,Denmark,FC Porto,,
611326,Viggo Karlsson,Viggo Karlsson,,Malmo FF,,
404175,Vinícius Nogueira,Vinícius Nogueira de Oliveira,Brazil,Ludogorets,,
9355,Vitor Carvalho,Vitor Carvalho Vieira,Brazil,SC Braga,,
441289,Vuk Draškić,Vuk Draškić,Serbia,FK Crvena Zvezda,,
269163,W. Swedberg,Williot Theo Swedberg,Sweden,Celta Vigo,,
349001,Wesley,Wesley Vinícius França Lima,Brazil,AS Roma,,
449243,William,William Gomes Carvalho Santos,Brazil,FC Porto,,
266814,Y. Cathline,Yoann Cathline,France,Utrecht,,
273762,Y. Çift,Yunus Emre Çift,Türkiye,Samsunspor,,
56000,Y. Gerafi,Yoav Pini Gerafi,Israel,Maccabi Tel Aviv,,
438694,Y. Konan,Yvann Birama Konan,Côte d'Ivoire,Lyon,,
368065,Y. Lachaab,Younes Lachaab,France,Lille,,
111319,Y. Malede,Yonas Malede,Israel,Maccabi Tel Aviv,,
306940,Y. Medina,Yaimar Abel Medina Ortiz,Ecuador,Genk,,
524315,Y. Rahmouni,Yassir Salah Rahmouni,Netherlands,GO Ahead Eagles,,
203458,Y. Sor,Yira Collins Sor,Nigeria,Genk,,
535120,Y. Spalt,Y. Spalt,,VfB Stuttgart,,
199143,Y. Suzuki,Yuito Suzuki,Japan,SC Freiburg,,
406848,Yanis da Rocha,Yanis Franklin da Rocha,Portugal,SC Braga,,
