external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
133124,G. Turi,Géza Dávid Turi,Faroe Islands,Grimsby,,
153420,G. Wickens,George Alexander Wickens,England,Lincoln,,
448964,Gbolahan Okewoye,Gbolahan Okewoye,England,Lincoln,,
492375,George Birch,George Edward Birch,England,Exeter City,,
459240,H. Brown,Henry Brown,England,Grimsby,,
180316,H. Davies,Harvey Davies,England,Crawley Town,,
385110,H. Griffiths,Harry Griffiths,England,Notts County,,
82068,H. McKirdy,Harry McKirdy,England,Crawley Town,,
328098,H. Ogunneye,Habeeb Ogunneye,England,Newport County,,
20174,H. Rodgers,Harvey James Rodgers,England,Grimsby,,
127158,H. Saunders,Harvey Read Saunders,England,Tranmere,,
154817,H. Sohna,Harrison Sheriff Sohna,England,Cheltenham,,
138793,H. White,Harvey David White,England,Stevenage,,
444292,Harry Ashfield,Harry Ashfield,Wales,Wrexham,,
593005,Harry Showman,Harry Showman,,Salford City,,
497779,Harry Tustin,Harry James Tustin,England,Cheltenham,,
130860,I. Bakare,Ibrahim Bakare,England,Cheltenham,,
104764,I. Cameron,Innes Cameron,Scotland,Barrow,,
140947,I. Kaboré,Issa Kaboré,Burkina Faso,Wrexham,,
18597,I. Kanu,Idris Sheka Kanu,Sierra Leone,Barnet,,
55375,I. Niskanen,Ilmari Niskanen,Finland,Exeter City,,
278086,I. Odutayo,Idris Adewale Olarewaju Odutayo,England,Bromley,,
167225,I. Sinclair,Isaac Sinclair,England,Accrington ST,,
304249,I. Varfolomeev,Ivan Varfolomeev,Ukraine,Lincoln,,
18728,J. Amaluzor,Justin Ikechukwu Obiora Amaluzor,England,Grimsby,,
283130,J. Arthurs,Jude Arthurs,England,Bromley,,
180769,J. Austerfield,Joshua James Austerfield,England,Salford City,,
308864,J. Bauress,Joseph Michael Bauress,England,Accrington ST,,
20455,J. Bedeau,Jacob Mitchell Bedeau,England,Notts County,,
18199,J. Belshaw,James Michael Belshaw,England,Harrogate Town,,
146312,J. Bickerstaff,Jacob Bickerstaff,Wales,Cheltenham,,
129919,J. Bird,Jay Gregory Maison Bird,England,Salford City,,
17698,J. Bowery,Jordan Nathaniel Bowery,England,Mansfield Town,,
18076,J. Brophy,James Robert Brophy,England,Cambridge United,,
138857,J. Bycroft,Jack Thomas Bycroft,England,Exeter City,,
20189,J. Clark,Jordan Charles Clark,England,Luton,,
20197,J. Clarke,James Anthony John Clarke,England,Newport County,,
19771,J. Collins,James Steven Collins,Republic of Ireland,Lincoln,,
286760,J. Connolly,James Connolly,Wales,Crewe,,
401081,J. Curran-Nichols,Jay Curran-Nichols,England,Salford City,,
157022,J. Davison,Joshua Michael Blainey Davison,England,Tranmere,,
17530,J. Day,Joseph David Day,England,Cheltenham,,
87773,J. Diamond,Jack Tyler Diamond,England,Stockport County,,
19704,J. Earing,Jack James Earing,England,Barrow,,
82004,J. Eastwood,Jake Eastwood,England,Cambridge United,,
274224,J. Evans,Jack Lucas James Evans,England,Harrogate Town,,
284467,J. Fevrier,Jayden Raymond Fevrier,England,Stockport County,,
19864,J. Flint,Joshua Hughson Flint,England,Crawley Town,,
17911,J. Gibbons,James Andrew Gibbons,England,Cambridge United,,
343132,J. Golding,James Golding,Republic of Ireland,Crewe,,
266203,J. Gordon,John-Kymani Linton Michael Gordon,England,Colchester,,
17450,J. Grant,Jorge Edward Grant,England,Salford City,,
296121,J. Hinchy,Jack Samuel Lawrence Hinchy,England,Notts County,,
470115,J. Hodkin,Jordan Hodkin,England,Crewe,,
17424,J. Houghton,Jordan Alexander Houghton,England,Stevenage,,
282133,J. Hugill,Joseph Brennen Hugill,England,Barnet,,
20010,J. Jones,Jodi Jay Felice Jones,Malta,Notts County,,
69651,J. Kabia,Jaze Kabia,Republic of Ireland,Grimsby,,
436877,J. Kruszynski,Jakub Aleksander Kruszynski,Poland,Mansfield Town,,
19705,J. Lowe,Jason John Lowe,England,Tranmere,,
403065,J. Luker,Jayden Luker,England,Notts County,,
