external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
69294,R. Graydon,Ryan Graydon,Republic of Ireland,Fleetwood Town,,
308847,R. Harbottle,Riley-Jay Harbottle,England,AFC Wimbledon,,
17962,R. Hepburn-Murphy,Rushian Marcus Amari Hepburn-Murphy,England,Milton Keynes Dons,,
325754,R. Howley,Ryan Oliver Howley,Wales,Bristol Rovers,,
127109,R. Hutton,Remeao Andrew Hutton,England,Gillingham,,
19890,R. James,Reece James,England,Rotherham,,
82291,R. Johnson,Ryan Anthony Johnson,Northern Ireland,AFC Wimbledon,,
394902,R. Kpakio,Ronan Kpakio,Wales,Cardiff,,
524516,R. Lamptey,Rafiq Lamptey,England,Millwall,,
19452,R. Ledson,Ryan Graham Ledson,England,Huddersfield,,
19639,R. Leonard,Ryan Ian Leonard,England,Millwall,,
377117,R. Maher,Ronan Maher,Republic of Ireland,Walsall,,
19587,R. Manning,Ryan Phelim Manning,Republic of Ireland,Southampton,,
1743,R. McCrorie,Ross McCrorie,Scotland,Bristol City,,
19416,R. McKenzie,Robbie McKenzie,England,Gillingham,,
727,R. Nelson,Reiss Luke Nelson,England,Brentford,,
449043,R. Nkeng,Robert Junior Nkeng,England,AFC Wimbledon,,
18331,R. Norrington-Davies,Rhys Llewelyn Norrington-Davies,Wales,Sheffield Utd,,
19470,R. Nyambe,Ryan Simasiku Nyambe,Namibia,Derby,,
20482,R. O&apos;Donnell,Richard Mark O'Donnell,England,Derby,,
68129,R. Ogle,Reagan Robert William Ogle,Australia,Oldham,,
373615,R. Oné,Ryan Oné,Scotland,Sheffield Utd,,
138524,R. Paton,Ruari Paton,Republic of Ireland,Port Vale,,
17538,R. Poole,Regan Leslie Poole,Wales,Portsmouth,,
459460,R. Reid,Reuben Reid,England,Charlton,,
192347,R. Richards,Rico Dean Scott Richards,England,Port Vale,,
129049,R. Roosken,Ruben Roosken,Netherlands,Huddersfield,,
18556,R. Sheckleford,Ryheem Leonard Cole Sheckleford,England,Chesterfield,,
394583,R. Shipston,Rio Shipston,England,Sheffield Wednesday,,
17670,R. Slater,Regan Newman Slater,England,Hull City,,
82432,R. Sotiriou,Ruel Dimitrios Sotiriou,Cyprus,Bristol Rovers,,
45078,R. Stewart,Ross Cameron Stewart,Scotland,Southampton,,
